"","X","schlcode","c_size","c_boys","c_girls","c_numcl","c_pik","c_status","c_leom","c_tip","c_num4rd","c_type","flgrm4","mrkgrm4","ngrm4","flmth4","mrkmth4","nmth4","towncode","popcode","tip_a","grade","classid","classize","X_type_","X_freq_","cohsize","mathsize","avgmath","passmath","verbsize","avgverb","passverb","studchk","misskov2","missagg","nmiss_k","nmiss_a","classct","math_n","flmath_n","nmath_n","verb_n","flverb_n","nverb_n","impute","nverb_m","nmath_m","tip_s","townid","tipuach"
"1803",1803,61070,108,52,56,20,1,2,1,5,5,3,24,61,67,44.7799987792969,57,67,8318,11,35,4,3,13,0,3,69,24,59.9599990844727,41.7000007629395,24,64.1699981689453,16.7000007629395,1,0,0,0,0,3,56.7182083129883,44.7985076904297,67,61.1655235290527,23.8940296173096,67,0,NA,NA,35,8318,35
"1804",1804,61073,77,37,40,16,1,2,1,5,3,2,2,83,50,7.84000015258789,81,51,10801,11,30,4,1,34,0,2,63,27,81.5199966430664,3.70000004768372,27,82.1900024414062,3.70000004768372,1,0,0,0,0,2,81.2188262939453,7.84117650985718,51,83.2020034790039,1.99800002574921,50,0,NA,NA,30,10801,30
"1805",1805,61073,77,37,40,16,1,2,1,5,3,2,2,83,50,7.84000015258789,81,51,10801,11,30,4,2,29,0,2,63,24,80.879997253418,12.5,23,84.3899993896484,0,1,0,0,0,0,2,81.2188262939453,7.84117650985718,51,83.2020034790039,1.99800002574921,50,0,NA,NA,30,10801,30
"1806",1806,61074,101,48,53,20,1,2,1,1,3,3,23,70,93,25.8099994659424,69,93,8292,11,5,4,2,34,0,3,101,30,69.370002746582,20,30,70.9000015258789,26.7000007629395,1,0,0,1,0,3,71.5450820922852,16.3918037414551,61,72.3940963745117,21.3131141662598,61,0,NA,NA,5,8292,5
"1807",1807,61074,101,48,53,20,1,2,1,1,3,3,23,70,93,25.8099994659424,69,93,8292,11,5,4,3,34,0,3,101,31,73.6500015258789,12.8999996185303,31,73.8399963378906,16.1000003814697,1,0,0,1,0,3,71.5450820922852,16.3918037414551,61,72.3940963745117,21.3131141662598,61,0,NA,NA,5,8292,5
"1808",1808,61074,101,48,53,20,1,2,1,1,3,3,23,70,93,25.8099994659424,69,93,8292,11,5,4,1,33,0,3,101,32,64.1484375,43.7634391784668,32,65.4362487792969,26.2156257629395,NA,1,0,1,0,3,71.5450820922852,16.3918037414551,61,72.3940963745117,21.3131141662598,61,1,32,32,5,8292,5
"1809",1809,61077,19,8,11,6,2,2,1,6,1,1,42,62,19,63.1599998474121,53,19,10827,12,34,4,1,20,0,1,20,19,53.1100006103516,63.2000007629395,19,61.5800018310547,42.0999984741211,1,0,0,0,0,1,53.1100006103516,63.2000007629395,19,61.5800018310547,42.0999984741211,19,0,NA,NA,34,10827,34
"1810",1810,61079,48,23,25,13,1,2,1,2,2,2,11,71,38,39.4700012207031,70,38,992,11,12,4,1,26,0,2,52,19,69.2099990844727,47.4000015258789,19,72.629997253418,10.5,1,0,0,0,0,2,69.8949966430664,39.5,38,70.5500030517578,10.5,38,0,NA,NA,12,992,12
"1811",1811,61079,48,23,25,13,1,2,1,2,2,2,11,71,38,39.4700012207031,70,38,992,11,12,4,2,26,0,2,52,19,70.5800018310547,31.6000003814697,19,68.4700012207031,10.5,1,0,0,0,0,2,69.8949966430664,39.5,38,70.5500030517578,10.5,38,0,NA,NA,12,992,12
"1812",1812,61080,18,6,12,8,1,1,1,0,1,1,0,85,11,18.1800003051758,75,11,4218,11,2,4,1,17,0,1,17,11,74.4499969482422,18.2000007629395,11,84.6399993896484,0,1,0,0,0,0,1,74.4499969482422,18.2000007629395,11,84.6399993896484,0,11,0,NA,NA,2,4218,2
"1814",1814,61084,30,16,14,7,1,1,1,1,1,1,8,80,24,47.6199989318848,63,21,3152,11,3,4,1,30,0,1,30,21,63.2900009155273,47.5999984741211,24,79.9199981689453,8.30000019073486,1,0,0,0,0,1,63.2900009155273,47.5999984741211,21,79.9199981689453,8.30000019073486,24,0,NA,NA,3,3152,3
"1815",1815,61085,44,22,22,13,1,2,1,5,2,2,12,71,42,30.2299995422363,70,43,3095,11,25,4,1,21,0,2,44,20,59.9500007629395,35,19,66.8399963378906,21.1000003814697,1,0,0,0,0,2,69.4655838012695,30.2395343780518,43,70.7609558105469,11.8999996185303,42,0,NA,NA,25,3095,25
"1816",1816,61085,44,22,22,13,1,2,1,5,2,2,12,71,42,30.2299995422363,70,43,3095,11,25,4,2,23,0,2,44,23,77.7399978637695,26.1000003814697,23,74,4.30000019073486,1,0,0,0,0,2,69.4655838012695,30.2395343780518,43,70.7609558105469,11.8999996185303,42,0,NA,NA,25,3095,25
"1817",1817,61089,70,33,37,15,1,1,1,1,2,2,21,71,70,28.5699996948242,67,70,3590,11,4,4,1,37,0,2,70,37,67.5100021362305,32.4000015258789,37,72.2699966430664,18.8999996185303,1,0,0,0,0,2,67.2271423339844,28.5342864990234,70,70.6152877807617,21.3985710144043,70,0,NA,NA,4,3590,4
"1818",1818,61089,70,33,37,15,1,1,1,1,2,2,21,71,70,28.5699996948242,67,70,3590,11,4,4,2,33,0,2,70,33,66.9100036621094,24.2000007629395,33,68.7600021362305,24.2000007629395,1,0,0,0,0,2,67.2271423339844,28.5342864990234,70,70.6152877807617,21.3985710144043,70,0,NA,NA,4,3590,4
"1819",1819,61093,47,0,47,14,2,2,1,7,2,2,6,69,36,34.8800010681152,66,43,2469,12,50,4,1,28,0,2,47,17,52.060001373291,64.6999969482422,15,58.7999992370605,6.69999980926514,1,0,0,0,0,2,65.88232421875,34.890697479248,43,68.8041687011719,5.59166669845581,36,0,NA,NA,50,2469,50
"1820",1820,61093,47,0,47,14,2,2,1,7,2,2,6,69,36,34.8800010681152,66,43,2469,12,50,4,2,19,0,2,47,26,74.9199981689453,15.3999996185303,21,75.9499969482422,4.80000019073486,1,0,0,0,0,2,65.88232421875,34.890697479248,43,68.8041687011719,5.59166669845581,36,0,NA,NA,50,2469,50
"1821",1821,61095,43,18,25,9,2,1,1,1,2,2,13,79,38,50,63,38,4192,12,5,4,1,23,0,2,43,20,58,50,20,76.3000030517578,5,1,0,0,0,0,2,62.5521049499512,50,38,78.7915802001953,13.1473684310913,38,0,NA,NA,5,4192,5
"1822",1822,61095,43,18,25,9,2,1,1,1,2,2,13,79,38,50,63,38,4192,12,5,4,2,20,0,2,43,18,67.6100006103516,50,18,81.5599975585938,22.2000007629395,1,0,0,0,0,2,62.5521049499512,50,38,78.7915802001953,13.1473684310913,38,0,NA,NA,5,4192,5
"1823",1823,61101,61,28,33,14,1,2,1,4,2,2,10,70,52,20.75,71,53,26302,11,24,4,2,31,0,1,31,28,72.3199996948242,21.3999996185303,27,70.2200012207031,14.8000001907349,1,0,0,0,0,1,72.3199996948242,21.3999996185303,28,70.2200012207031,14.8000001907349,27,0,NA,NA,24,26302,24
"1824",1824,61102,76,43,33,14,1,2,1,2,3,2,23,74,53,19.2299995422363,76,52,26302,11,17,4,1,33,0,2,65,29,78.0299987792969,20.7000007629395,29,76.7600021362305,10.3000001907349,1,0,0,0,0,2,75.9776916503906,19.240385055542,52,73.8120727539062,22.6169815063477,53,0,NA,NA,17,26302,17
"1825",1825,61102,76,43,33,14,1,2,1,2,3,2,23,74,53,19.2299995422363,76,52,26302,11,17,4,2,32,0,2,65,23,73.3899993896484,17.3999996185303,24,70.25,37.5,1,0,0,0,0,2,75.9776916503906,19.240385055542,52,73.8120727539062,22.6169815063477,53,0,NA,NA,17,26302,17
"1826",1826,61103,74,42,32,18,2,2,1,7,3,2,11,70,65,32.310001373291,67,65,26302,12,54,4,1,34,0,2,66,34,65.2900009155273,32.4000015258789,34,68.7600021362305,8.80000019073486,1,0,0,1,0,2,65.2900009155273,32.4000015258789,34,68.7600021362305,8.80000019073486,34,0,NA,NA,54,26302,54
"1827",1827,61103,74,42,32,18,2,2,1,7,3,2,11,70,65,32.310001373291,67,65,26302,12,54,4,2,32,0,2,66,31,68.8754806518555,32.2112884521484,31,71.3600006103516,13.4129028320312,NA,1,0,1,0,2,65.2900009155273,32.4000015258789,34,68.7600021362305,8.80000019073486,34,1,31,31,54,26302,54
"1828",1828,61104,41,21,20,16,2,2,1,8,2,2,28,63,25,48,62,25,26302,12,35,4,1,21,0,2,41,14,70.4300003051758,28.6000003814697,14,62.7099990844727,35.7000007629395,1,0,0,0,0,2,61.8807983398438,48.0040016174316,25,63.2775993347168,28,25,0,NA,NA,35,26302,35
"1829",1829,61104,41,21,20,16,2,2,1,8,2,2,28,63,25,48,62,25,26302,12,35,4,2,20,0,2,41,11,51,72.6999969482422,11,64,18.2000007629395,1,0,0,0,0,2,61.8807983398438,48.0040016174316,25,63.2775993347168,28,25,0,NA,NA,35,26302,35
"1830",1830,61105,118,61,57,18,1,2,1,5,4,3,18,66,73,37.8400001525879,56,74,10348,11,24,4,2,30,0,3,90,23,56.3899993896484,39.0999984741211,22,64.5899963378906,13.6000003814697,1,0,0,1,0,3,51.2785110473633,38.2829780578613,47,62.3673896789551,21.7391300201416,46,0,NA,NA,24,10348,24
"1831",1831,61105,118,61,57,18,1,2,1,5,4,3,18,66,73,37.8400001525879,56,74,10348,11,24,4,3,28,0,3,90,24,46.3800010681152,37.5,24,60.3300018310547,29.2000007629395,1,0,0,1,0,3,51.2785110473633,38.2829780578613,47,62.3673896789551,21.7391300201416,46,0,NA,NA,24,10348,24
"1832",1832,61105,118,61,57,18,1,2,1,5,4,3,18,66,73,37.8400001525879,56,74,10348,11,24,4,1,32,0,3,90,27,64.2188873291016,37.0688896179199,27,72.1888885498047,11.6296300888062,NA,1,0,1,0,3,51.2785110473633,38.2829780578613,47,62.3673896789551,21.7391300201416,46,1,27,27,24,10348,24
"1833",1833,61106,65,31,34,15,2,2,1,6,2,2,16,73,57,33.3300018310547,62,57,10348,12,46,4,1,36,0,2,66,29,67.2799987792969,17.2000007629395,30,74.5999984741211,16.7000007629395,1,0,0,0,0,2,62.1270179748535,33.3122825622559,57,72.8757858276367,15.8000001907349,57,0,NA,NA,46,10348,46
"1834",1834,61106,65,31,34,15,2,2,1,6,2,2,16,73,57,33.3300018310547,62,57,10348,12,46,4,2,30,0,2,66,28,56.7900009155273,50,27,70.9599990844727,14.8000001907349,1,0,0,0,0,2,62.1270179748535,33.3122825622559,57,72.8757858276367,15.8000001907349,57,0,NA,NA,46,10348,46
"1835",1835,61108,15,9,6,7,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,17,0,1,17,11,77.4499969482422,36.4000015258789,12,86.6699981689453,0,1,0,1,0,1,1,77.4499969482422,36.4000015258789,11,86.6699981689453,0,12,0,NA,NA,0,3541,0
"1836",1836,61109,15,8,7,3,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,15,0,1,15,7,74.2900009155273,42.9000015258789,7,86.2900009155273,0,1,0,1,0,1,1,74.2900009155273,42.9000015258789,7,86.2900009155273,0,7,0,NA,NA,2,3624,2
"1837",1837,61116,48,18,30,9,1,2,1,6,2,2,10,66,41,35.7099990844727,65,42,10314,11,38,4,1,25,0,2,50,22,65.4100036621094,27.2999992370605,23,65.9100036621094,13,1,0,0,1,0,2,65.4100036621094,27.2999992370605,22,65.9100036621094,13,23,0,NA,NA,38,10314,38
"1838",1838,61116,48,18,30,9,1,2,1,6,2,2,10,66,41,35.7099990844727,65,42,10314,11,38,4,2,25,0,2,50,20,64.5490036010742,44.9609985351562,18,66.1149978637695,6.16666650772095,NA,1,0,1,0,2,65.4100036621094,27.2999992370605,22,65.9100036621094,13,23,1,18,20,38,10314,38
"1839",1839,61117,47,24,23,13,2,2,1,9,2,2,35,59,46,52.1699981689453,54,46,10314,12,52,4,1,28,0,2,47,27,59.1500015258789,40.7000007629395,27,66.3300018310547,18.5,1,0,0,0,0,2,54.4784774780273,52.1413040161133,46,58.7382621765137,34.7739143371582,46,0,NA,NA,52,10314,52
"1840",1840,61117,47,24,23,13,2,2,1,9,2,2,35,59,46,52.1699981689453,54,46,10314,12,52,4,2,19,0,2,47,19,47.8400001525879,68.4000015258789,19,47.9500007629395,57.9000015258789,1,0,0,0,0,2,54.4784774780273,52.1413040161133,46,58.7382621765137,34.7739143371582,46,0,NA,NA,52,10314,52
"1841",1841,61121,26,15,11,8,2,2,1,6,2,1,15,75,13,21.4300003051758,69,14,10959,12,32,4,1,18,0,1,18,14,68.6399993896484,21.3999996185303,13,75,15.3999996185303,1,0,0,0,0,1,68.6399993896484,21.3999996185303,14,75,15.3999996185303,13,0,NA,NA,32,10959,32
"1842",1842,61124,22,10,12,9,2,2,1,8,1,1,0,65,21,52.3800010681152,70,21,8144,12,58,4,1,22,0,1,22,21,69.620002746582,52.4000015258789,21,65.379997253418,0,1,0,0,0,0,1,69.620002746582,52.4000015258789,21,65.379997253418,0,21,0,NA,NA,58,8144,58
"1843",1843,61136,54,19,35,12,1,2,1,4,2,2,0,81,30,36.3600006103516,77,33,703,11,27,4,1,30,0,2,58,18,76.2799987792969,27.7999992370605,18,80.4400024414062,0,1,0,0,0,0,2,77.3936386108398,36.3909072875977,33,81.3320007324219,0,30,0,NA,NA,27,703,27
"1844",1844,61136,54,19,35,12,1,2,1,4,2,2,0,81,30,36.3600006103516,77,33,703,11,27,4,2,28,0,2,58,15,78.7300033569336,46.7000007629395,12,82.6699981689453,0,1,0,0,0,0,2,77.3936386108398,36.3909072875977,33,81.3320007324219,0,30,0,NA,NA,27,703,27
"1845",1845,61137,64,28,36,12,2,2,1,7,2,2,4,74,56,42.8600006103516,68,56,703,12,35,4,1,33,0,2,65,30,70.7699966430664,33.2999992370605,30,77.9700012207031,3.29999995231628,1,0,0,1,0,2,70.7699966430664,33.2999992370605,30,77.9700012207031,3.29999995231628,30,0,NA,NA,35,703,35
"1846",1846,61137,64,28,36,12,2,2,1,7,2,2,4,74,56,42.8600006103516,68,56,703,12,35,4,2,32,0,2,65,26,64.8038482666016,53.8907699584961,26,69.4192276000977,4.807692527771,NA,1,0,1,0,2,70.7699966430664,33.2999992370605,30,77.9700012207031,3.29999995231628,30,1,26,26,35,703,35
"1847",1847,61138,61,34,27,17,1,1,1,6,3,2,12,69,43,48.0800018310547,62,52,71001,11,31,4,1,25,0,2,52,27,64.3300018310547,37,25,70.6399993896484,12,1,0,0,0,0,2,61.7098083496094,48.0576934814453,52,69.2544174194336,11.6232557296753,43,0,NA,NA,31,71001,31
"1848",1848,61138,61,34,27,17,1,1,1,6,3,2,12,69,43,48.0800018310547,62,52,71001,11,31,4,2,27,0,2,52,25,58.8800010681152,60,18,67.3300018310547,11.1000003814697,1,0,0,0,0,2,61.7098083496094,48.0576934814453,52,69.2544174194336,11.6232557296753,43,0,NA,NA,31,71001,31
"1849",1849,61139,51,26,25,12,2,1,1,8,3,2,18,64,34,27.2700004577637,70,33,71001,12,49,4,2,8,0,2,28,18,67.2799987792969,33.2999992370605,18,64.9400024414062,16.7000007629395,1,0,0,1,0,2,67.2799987792969,33.2999992370605,18,64.9400024414062,16.7000007629395,18,0,NA,NA,49,71001,49
"1850",1850,61139,51,26,25,12,2,1,1,8,3,2,18,64,34,27.2700004577637,70,33,71001,12,49,4,1,20,0,2,28,15,73.2639999389648,20.0340003967285,16,62.9425010681152,19.4624996185303,NA,1,0,1,0,2,67.2799987792969,33.2999992370605,18,64.9400024414062,16.7000007629395,18,1,16,15,49,71001,49
"1851",1851,61140,28,13,15,8,1,1,1,4,1,1,37,58,27,50,58,28,90001,11,25,4,1,29,0,1,29,28,58.5,50,27,57.9599990844727,37,1,0,0,0,0,1,58.5,50,28,57.9599990844727,37,27,0,NA,NA,25,90001,25
"1852",1852,61141,43,26,17,14,2,2,1,8,2,2,29,53,38,63.4099998474121,50,41,22004,12,52,4,1,25,0,2,47,21,49.810001373291,52.4000015258789,19,58.0499992370605,26.2999992370605,1,0,0,0,0,2,50.1953659057617,63.424388885498,41,52.7599983215332,28.9500007629395,38,0,NA,NA,52,22004,52
"1853",1853,61141,43,26,17,14,2,2,1,8,2,2,29,53,38,63.4099998474121,50,41,22004,12,52,4,2,22,0,2,47,20,50.5999984741211,75,19,47.4700012207031,31.6000003814697,1,0,0,0,0,2,50.1953659057617,63.424388885498,41,52.7599983215332,28.9500007629395,38,0,NA,NA,52,22004,52
"1854",1854,61142,29,8,21,8,2,2,1,9,1,1,17,77,23,26.0900001525879,75,23,8318,12,51,4,1,28,0,1,28,23,75.2200012207031,26.1000003814697,23,76.9599990844727,17.3999996185303,1,0,0,0,0,1,75.2200012207031,26.1000003814697,23,76.9599990844727,17.3999996185303,23,0,NA,NA,51,8318,51
"1855",1855,61143,150,80,70,30,1,2,1,3,7,4,16,72,116,23.3299999237061,71,120,26302,11,21,4,2,30,0,4,105,27,68.7399978637695,40.7000007629395,27,69.370002746582,18.5,1,0,0,1,0,4,70.8512496948242,22.7079544067383,88,71.5480270385742,18.6290702819824,86,0,NA,NA,21,26302,21
"1856",1856,61143,150,80,70,30,1,2,1,3,7,4,16,72,116,23.3299999237061,71,120,26302,11,21,4,3,33,0,4,105,29,73.6900024414062,13.8000001907349,28,71,17.8999996185303,1,0,0,1,0,4,70.8512496948242,22.7079544067383,88,71.5480270385742,18.6290702819824,86,0,NA,NA,21,26302,21
"1857",1857,61143,150,80,70,30,1,2,1,3,7,4,16,72,116,23.3299999237061,71,120,26302,11,21,4,4,33,0,4,105,32,70.0599975585938,15.6000003814697,31,73.9400024414062,19.3999996185303,1,0,0,1,0,4,70.8512496948242,22.7079544067383,88,71.5480270385742,18.6290702819824,86,0,NA,NA,21,26302,21
"1858",1858,61143,150,80,70,30,1,2,1,3,7,4,16,72,116,23.3299999237061,71,120,26302,11,21,4,5,9,0,4,105,32,71.409065246582,25.0406246185303,30,73.2956695556641,8.46333312988281,NA,1,0,1,0,4,70.8512496948242,22.7079544067383,88,71.5480270385742,18.6290702819824,86,1,30,32,21,26302,21
"1859",1859,61145,78,40,38,13,1,2,1,2,3,2,19,71,59,47.3699989318848,61,57,25601,11,6,4,1,34,0,2,65,28,64.0400009155273,42.9000015258789,32,71.2799987792969,21.8999996185303,1,0,0,0,0,2,61.3536834716797,47.3771934509277,57,71.2708511352539,18.6508483886719,59,0,NA,NA,6,25601,6
"1860",1860,61145,78,40,38,13,1,2,1,2,3,2,19,71,59,47.3699989318848,61,57,25601,11,6,4,2,31,0,2,65,29,58.7599983215332,51.7000007629395,27,71.2600021362305,14.8000001907349,1,0,0,0,0,2,61.3536834716797,47.3771934509277,57,71.2708511352539,18.6508483886719,59,0,NA,NA,6,25601,6
"1861",1861,61149,62,29,33,13,1,2,1,5,2,2,7,65,56,42.1100006103516,63,57,22004,11,37,4,1,31,0,2,63,28,64.1100006103516,35.7000007629395,27,66.5599975585938,3.70000004768372,1,0,0,0,0,2,62.5633316040039,42.1105270385742,57,65.2342834472656,7.11785697937012,56,0,NA,NA,37,22004,37
"1862",1862,61149,62,29,33,13,1,2,1,5,2,2,7,65,56,42.1100006103516,63,57,22004,11,37,4,2,32,0,2,63,29,61.0699996948242,48.2999992370605,29,64,10.3000001907349,1,0,0,0,0,2,62.5633316040039,42.1105270385742,57,65.2342834472656,7.11785697937012,56,0,NA,NA,37,22004,37
"1863",1863,61150,53,29,24,11,1,2,1,6,2,1,13,67,30,40,65,30,22004,11,46,4,1,41,0,1,41,30,65.3300018310547,40,30,66.9700012207031,13.3000001907349,1,0,0,0,0,1,65.3300018310547,40,30,66.9700012207031,13.3000001907349,30,0,NA,NA,46,22004,46
"1864",1864,61151,51,51,0,12,2,2,1,7,2,2,16,74,51,18.8700008392334,75,53,2469,12,42,4,2,27,0,2,51,25,68.7600021362305,32,25,71.7200012207031,12,1,0,0,1,0,2,68.7600021362305,32,25,71.7200012207031,12,25,0,NA,NA,42,2469,42
"1865",1865,61151,51,51,0,12,2,2,1,7,2,2,16,74,51,18.8700008392334,75,53,2469,12,42,4,1,24,0,2,51,28,80.5714263916016,7.14678573608398,26,76.1923065185547,19.8461532592773,NA,1,0,1,0,2,68.7600021362305,32,25,71.7200012207031,12,25,1,26,28,42,2469,42
"1866",1866,61152,32,15,17,9,1,2,1,8,1,1,13,65,30,43.3300018310547,60,30,10314,11,32,4,1,32,0,1,32,30,60.0699996948242,43.2999992370605,30,64.8300018310547,13.3000001907349,1,0,0,0,0,1,60.0699996948242,43.2999992370605,30,64.8300018310547,13.3000001907349,30,0,NA,NA,32,10314,32
"1867",1867,61156,14,8,6,12,2,1,1,9,1,1,36,49,14,57.1399993896484,56,14,71001,12,67,4,1,14,0,1,14,14,56,57.0999984741211,14,49.3600006103516,35.7000007629395,1,0,0,0,0,1,56,57.0999984741211,14,49.3600006103516,35.7000007629395,14,0,NA,NA,67,71001,67
"1868",1868,61157,70,36,34,15,1,1,1,1,3,2,29,62,49,36,62,50,26005,11,10,4,1,27,0,2,56,25,66.4000015258789,32,24,64.629997253418,33.2999992370605,1,0,0,0,0,2,61.9599990844727,36,50,62.3493881225586,28.5551013946533,49,0,NA,NA,10,26005,10
"1869",1869,61157,70,36,34,15,1,1,1,1,3,2,29,62,49,36,62,50,26005,11,10,4,2,29,0,2,56,25,57.5200004577637,40,25,60.1599998474121,24,1,0,0,0,0,2,61.9599990844727,36,50,62.3493881225586,28.5551013946533,49,0,NA,NA,10,26005,10
"1870",1870,61163,65,38,27,21,2,1,1,8,3,2,15,65,53,26.9200000762939,66,52,71001,12,51,4,1,25,0,2,54,23,63.2200012207031,26.1000003814697,24,64.0800018310547,16.7000007629395,1,0,0,0,0,2,66.0419235229492,26.9365386962891,52,64.621696472168,15.1132078170776,53,0,NA,NA,51,71001,51
"1871",1871,61163,65,38,27,21,2,1,1,8,3,2,15,65,53,26.9200000762939,66,52,71001,12,51,4,2,29,0,2,54,29,68.2799987792969,27.6000003814697,29,65.0699996948242,13.8000001907349,1,0,0,0,0,2,66.0419235229492,26.9365386962891,52,64.621696472168,15.1132078170776,53,0,NA,NA,51,71001,51
"1872",1872,61165,56,30,26,17,2,1,1,8,2,2,27,66,52,40.7400016784668,63,54,90001,12,60,4,1,26,0,2,56,24,58.1699981689453,54.2000007629395,24,62.75,20.7999992370605,1,0,0,0,0,2,63.0588874816895,40.7555541992188,54,65.5015411376953,26.884614944458,52,0,NA,NA,60,90001,60
"1873",1873,61165,56,30,26,17,2,1,1,8,2,2,27,66,52,40.7400016784668,63,54,90001,12,60,4,2,30,0,2,56,30,66.9700012207031,30,28,67.8600006103516,32.0999984741211,1,0,0,0,0,2,63.0588874816895,40.7555541992188,54,65.5015411376953,26.884614944458,52,0,NA,NA,60,90001,60
"1874",1874,61168,21,12,9,3,1,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,21,0,1,21,17,71.2399978637695,17.6000003814697,18,78.5599975585938,0,1,0,1,0,1,1,71.2399978637695,17.6000003814697,17,78.5599975585938,0,18,0,NA,NA,0,20230,0
"1875",1875,61169,33,19,14,8,1,2,1,4,1,1,11,61,28,64.8600006103516,49,37,26302,11,25,4,1,37,0,1,37,37,49.3800010681152,64.9000015258789,28,61.4599990844727,10.6999998092651,1,0,0,0,0,1,49.3800010681152,64.9000015258789,37,61.4599990844727,10.6999998092651,28,0,NA,NA,25,26302,25
"1876",1876,61171,22,13,9,8,1,1,1,1,1,1,10,76,20,45.4500007629395,58,22,8854,11,2,4,1,22,0,1,22,22,57.4500007629395,45.5,20,75.8000030517578,10,1,0,0,0,0,1,57.4500007629395,45.5,22,75.8000030517578,10,20,0,NA,NA,2,11403,2
"1877",1877,61172,42,28,14,10,1,2,1,6,2,1,27,62,30,42.4199981689453,61,33,22004,11,43,4,1,32,0,1,32,33,60.7299995422363,42.4000015258789,30,62.3300018310547,26.7000007629395,1,0,0,0,0,1,60.7299995422363,42.4000015258789,33,62.3300018310547,26.7000007629395,30,0,NA,NA,43,22004,43
"1878",1878,61173,19,12,7,9,2,2,1,6,1,1,0,81,18,47.6199989318848,67,21,992,12,36,4,1,22,0,1,22,21,66.6699981689453,47.5999984741211,18,80.8300018310547,0,1,0,0,0,0,1,66.6699981689453,47.5999984741211,21,80.8300018310547,0,18,0,NA,NA,36,992,36
"1879",1879,61174,66,28,38,14,1,2,1,2,2,2,5,76,57,26.7900009155273,73,56,703,11,13,4,1,37,0,2,75,26,70.0400009155273,38.5,26,78.379997253418,7.69999980926514,1,0,0,0,0,2,72.606071472168,26.8214282989502,56,76.0305252075195,5.25263166427612,57,0,NA,NA,13,703,13
"1880",1880,61174,66,28,38,14,1,2,1,2,2,2,5,76,57,26.7900009155273,73,56,703,11,13,4,2,38,0,2,75,30,74.8300018310547,16.7000007629395,31,74.0599975585938,3.20000004768372,1,0,0,0,0,2,72.606071472168,26.8214282989502,56,76.0305252075195,5.25263166427612,57,0,NA,NA,13,703,13
"1881",1881,61178,46,19,27,14,2,2,1,7,2,2,10,67,40,37.5,62,40,22004,12,52,4,2,24,0,2,46,22,59,50,22,62.0499992370605,4.5,1,0,0,1,0,2,59,50,22,62.0499992370605,4.5,22,0,NA,NA,52,22004,52
"1882",1882,61178,46,19,27,14,2,2,1,7,2,2,10,67,40,37.5,62,40,22004,12,52,4,1,22,0,2,46,18,65.6666641235352,22.2222213745117,18,73.0500030517578,16.7222213745117,NA,1,0,1,0,2,59,50,22,62.0499992370605,4.5,22,1,18,18,52,22004,52
"1883",1883,61179,78,41,37,20,1,2,1,3,3,3,5,75,75,12.9899997711182,71,77,10348,11,21,4,1,26,0,3,80,24,72.2900009155273,16.7000007629395,24,77.9199981689453,4.19999980926514,1,0,0,0,0,3,70.8694839477539,13,77,75.1595993041992,5.33199977874756,75,0,NA,NA,21,10348,21
"1884",1884,61179,78,41,37,20,1,2,1,3,3,3,5,75,75,12.9899997711182,71,77,10348,11,21,4,2,27,0,3,80,26,69.3499984741211,15.3999996185303,24,75.2900009155273,8.30000019073486,1,0,0,0,0,3,70.8694839477539,13,77,75.1595993041992,5.33199977874756,75,0,NA,NA,21,10348,21
"1885",1885,61179,78,41,37,20,1,2,1,3,3,3,5,75,75,12.9899997711182,71,77,10348,11,21,4,3,27,0,3,80,27,71.0699996948242,7.40000009536743,27,72.5899963378906,3.70000004768372,1,0,0,0,0,3,70.8694839477539,13,77,75.1595993041992,5.33199977874756,75,0,NA,NA,21,10348,21
"1886",1886,61183,97,44,53,22,1,1,1,2,4,3,7,79,85,17.6499996185303,73,85,71001,11,11,4,1,30,0,3,89,30,77.6999969482422,3.29999995231628,30,83.129997253418,3.29999995231628,1,0,0,0,0,3,72.4935302734375,17.6482353210449,85,78.7034149169922,7.03529405593872,85,0,NA,NA,11,71001,11
"1887",1887,61183,97,44,53,22,1,1,1,2,4,3,7,79,85,17.6499996185303,73,85,71001,11,11,4,2,33,0,3,89,29,70.4100036621094,20.7000007629395,29,77.3099975585938,13.8000001907349,1,0,0,0,0,3,72.4935302734375,17.6482353210449,85,78.7034149169922,7.03529405593872,85,0,NA,NA,11,71001,11
"1888",1888,61183,97,44,53,22,1,1,1,2,4,3,7,79,85,17.6499996185303,73,85,71001,11,11,4,3,26,0,3,89,26,68.8099975585938,30.7999992370605,26,75.1500015258789,3.79999995231628,1,0,0,0,0,3,72.4935302734375,17.6482353210449,85,78.7034149169922,7.03529405593872,85,0,NA,NA,11,71001,11
"1889",1889,61186,66,29,37,11,1,1,1,1,2,2,15,74,67,25.3700008392334,69,67,6668,11,4,4,1,34,0,2,68,34,67.4100036621094,26.5,34,70.2900009155273,20.6000003814697,1,0,0,0,0,2,68.5674591064453,25.3671646118164,67,74.4617919921875,14.9358205795288,67,0,NA,NA,4,6668,4
